track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_dance pop_prob,predicted_karaoke_prob,predicted_opm ost_prob,predicted_rnb_prob,predicted_rock_prob
43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,170640,2019-08-23,72,0.664,0.316,5.0,0.569293756397134,1.0,0.519,0.298,2.03e-06,0.0812,0.541,0.25728645048373766,3,rnb,0.9871026138955383,0.0008495874485530281,0.01117268554521599,0.0004697604589132031,0.9871026138955383,0.00040535265177907005
5hTpBe8h35rJ67eAWHQsJx,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,3lajefIuUk4SfzqVBSJy8p,209640,2017-07-28,74,0.94,0.335,5.0,0.5760900716479016,0.0,0.505,0.17,0.0,0.262,0.707,0.42237104380378243,3,rnb,0.9846337710627361,0.0040662231086709515,0.010878164090626318,0.00010195473971000391,0.9846337710627361,0.00031988699825684445
5hTpBe8h35rJ67eAWHQsJx,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,3lajefIuUk4SfzqVBSJy8p,209640,2017-07-28,74,0.94,0.335,5.0,0.5760900716479016,0.0,0.505,0.17,0.0,0.262,0.707,0.42237104380378243,3,rnb,0.9846337710627361,0.0040662231086709515,0.010878164090626318,0.00010195473971000391,0.9846337710627361,0.00031988699825684445
5hTpBe8h35rJ67eAWHQsJx,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,3lajefIuUk4SfzqVBSJy8p,209640,2017-07-28,74,0.94,0.335,5.0,0.5760900716479016,0.0,0.505,0.17,0.0,0.262,0.707,0.42237104380378243,3,rnb,0.9846337710627361,0.0040662231086709515,0.010878164090626318,0.00010195473971000391,0.9846337710627361,0.00031988699825684445
5hTpBe8h35rJ67eAWHQsJx,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,3lajefIuUk4SfzqVBSJy8p,209640,2017-07-28,74,0.94,0.335,5.0,0.5760900716479016,0.0,0.505,0.17,0.0,0.262,0.707,0.42237104380378243,3,rnb,0.9846337710627361,0.0040662231086709515,0.010878164090626318,0.00010195473971000391,0.9846337710627361,0.00031988699825684445
7FB8l7UA1HKqnuSLjP9qDc,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,4Yy7pSgkobZoK6bOu3PEPB,209640,2017-07-28,0,0.952,0.318,10.0,0.5688024564994882,1.0,0.467,0.174,0.0,0.205,0.665,0.4225958967378093,3,rnb,0.981825103253383,0.004460077117506177,0.01314944439462411,0.00016044907586429546,0.981825103253383,0.000404926158622282
7FB8l7UA1HKqnuSLjP9qDc,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,4Yy7pSgkobZoK6bOu3PEPB,209640,2017-07-28,0,0.952,0.318,10.0,0.5688024564994882,1.0,0.467,0.174,0.0,0.205,0.665,0.4225958967378093,3,rnb,0.981825103253383,0.004460077117506177,0.01314944439462411,0.00016044907586429546,0.981825103253383,0.000404926158622282
7FB8l7UA1HKqnuSLjP9qDc,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,4Yy7pSgkobZoK6bOu3PEPB,209640,2017-07-28,0,0.952,0.318,10.0,0.5688024564994882,1.0,0.467,0.174,0.0,0.205,0.665,0.4225958967378093,3,rnb,0.981825103253383,0.004460077117506177,0.01314944439462411,0.00016044907586429546,0.981825103253383,0.000404926158622282
7FB8l7UA1HKqnuSLjP9qDc,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,4Yy7pSgkobZoK6bOu3PEPB,209640,2017-07-28,0,0.952,0.318,10.0,0.5688024564994882,1.0,0.467,0.174,0.0,0.205,0.665,0.4225958967378093,3,rnb,0.981825103253383,0.004460077117506177,0.01314944439462411,0.00016044907586429546,0.981825103253383,0.000404926158622282
3dG6tjetoR4GMmUGZUprLt,Wouldn't Leave,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5EBGCvO6upi3GNknMVe9x9,205546,2018-06-01,0,0.555,0.433,3.0,0.6424155578300921,1.0,0.546,0.494,0.0,0.313,0.352,0.6909548349457921,3,rnb,0.9805632544776594,0.0005503077782330925,0.017616742071172007,0.0009736520325975293,0.9805632544776594,0.00029604364033830626
6WNav3MLK7PJpHQyp67xyg,Idk,1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,0Ol4rGwMRYkGguZXHlBscR,218948,2020-07-27,0,0.559,0.597,0.0,0.6448720573183213,0.0,0.743,0.281,0.0,0.0699,0.602,0.7869001896057174,3,rnb,0.9741614651016102,0.0031060056178490573,0.022342520751148932,0.00012649403431387848,0.9741614651016102,0.00026351449507780255
2UciqgwVDwro0fev3MFbxJ,ATM,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,4Wv5UAieM1LDEYVq5WmqDd,216726,2018-04-20,64,0.772,0.498,8.0,0.6791811668372568,1.0,0.649,0.115,0.0,0.0898,0.351,0.1900858087413097,3,rnb,0.9736911340634206,0.003884847293250814,0.022310130822017854,7.314867654343697e-05,0.9736911340634206,4.0739144767252464e-05
152lZdxL1OR0ZMW6KquMif,Location,6LuN9FCkKOj5PcnpouEgny,Khalid,6kf46HbnYCZzP6rjvQHYzg,219080,2017-04-27,78,0.736,0.449,1.0,0.5235619242579324,0.0,0.425,0.33,0.000162,0.0898,0.326,0.17980942194564642,3,rnb,0.972135402646579,0.007388175711227016,0.018018066069742506,0.0015531579754293826,0.972135402646579,0.0009051975970220643
4GVwjLRT7oSsKby7Vy8EHr,Skit,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2qehskW9lYGWfYb0xPZkrS,179547,2020-11-20,0,0.703,0.321,4.0,0.45506653019447285,1.0,0.884,0.864,0.0,0.908,0.544,0.3906607029996597,3,rnb,0.9710723245559684,0.0003199725847504752,0.028062679672374406,0.0004224924380488551,0.9710723245559684,0.00012253074885797865
2Fxmhks0bxGSBdJ92vM42m,bad guy,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,194087,2019-03-29,83,0.701,0.425,7.0,0.5439099283520982,1.0,0.375,0.328,0.13,0.1,0.562,0.5140624240361709,3,rnb,0.9707012621725362,0.008422883728916933,0.013277897542891272,0.00199910081203473,0.9707012621725362,0.005598855743620883
06FCvd7rrRcF3DdvWH5Isp,LUST.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,4eLPsYPBmXABThSJ821sqY,307880,2017-04-14,65,0.678,0.562,3.0,0.6162947799385874,0.0,0.508,0.193,0.0,0.104,0.566,0.2655877777237591,3,rnb,0.9665808471486141,0.01415424709766177,0.017668200517572244,0.0004594099075532217,0.9665808471486141,0.0011372953285985832
5GFDrUTLGJix84sNhjCG0g,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,2RnntA0TeD1mVGMxxbOPms,209746,2016-08-26,0,0.945,0.394,10.0,0.6419242579324462,1.0,0.492,0.303,0.0,0.131,0.743,0.4224804317176334,3,rnb,0.9664774121316642,0.00928826623698801,0.023597276539659574,0.00022088357052766405,0.9664774121316642,0.0004161615211605571
5GFDrUTLGJix84sNhjCG0g,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,2RnntA0TeD1mVGMxxbOPms,209746,2016-08-26,0,0.945,0.394,10.0,0.6419242579324462,1.0,0.492,0.303,0.0,0.131,0.743,0.4224804317176334,3,rnb,0.9664774121316642,0.00928826623698801,0.023597276539659574,0.00022088357052766405,0.9664774121316642,0.0004161615211605571
5GFDrUTLGJix84sNhjCG0g,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,2RnntA0TeD1mVGMxxbOPms,209746,2016-08-26,0,0.945,0.394,10.0,0.6419242579324462,1.0,0.492,0.303,0.0,0.131,0.743,0.4224804317176334,3,rnb,0.9664774121316642,0.00928826623698801,0.023597276539659574,0.00022088357052766405,0.9664774121316642,0.0004161615211605571
5GFDrUTLGJix84sNhjCG0g,Caroline,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,2RnntA0TeD1mVGMxxbOPms,209746,2016-08-26,0,0.945,0.394,10.0,0.6419242579324462,1.0,0.492,0.303,0.0,0.131,0.743,0.4224804317176334,3,rnb,0.9664774121316642,0.00928826623698801,0.023597276539659574,0.00022088357052766405,0.9664774121316642,0.0004161615211605571
4SSnFejRGlZikf02HLewEF,bury a friend,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,193143,2019-03-29,76,0.905,0.389,8.0,0.39897645854657104,1.0,0.332,0.74,0.162,0.106,0.196,0.42240750644173275,3,rnb,0.9653079469788621,0.003653045148278872,0.022594295759430585,0.006258371239138783,0.9653079469788621,0.0021863408742897055
4NzMOnvSJVNKF7nw5NkXIP,bury a friend,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0lheRPWdziAtZEiww8TrUO,193143,2019-01-30,0,0.905,0.389,8.0,0.39897645854657104,1.0,0.332,0.74,0.162,0.106,0.196,0.42240750644173275,3,rnb,0.9653079469788621,0.003653045148278872,0.022594295759430585,0.006258371239138783,0.9653079469788621,0.0021863408742897055
1QCqedB1ibmRO9x7Ikb5LI,Ok Ok pt 2,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,340MjPcVdiQRnMigrPybZA,204629,2021-08-29,0,0.641,0.473,11.0,0.6215762538382803,0.0,0.422,0.406,2.14e-06,0.13,0.412,0.1929906655646848,3,rnb,0.9643378708574861,0.006719776786504433,0.025279459690607,0.002406271382015632,0.9643378708574861,0.0012566212833870353
29uWfSrklmIxzRIqFFK9jj,Self,6LuN9FCkKOj5PcnpouEgny,Khalid,0ZfSS40QFH5wxfb1LG4RrD,229960,2019-03-28,53,0.618,0.693,1.0,0.6698464687819856,0.0,0.333,0.44,0.759,0.101,0.439,0.5678569692255335,3,rnb,0.9636659356776146,0.01305075390795922,0.009431011474087323,0.005552092894735767,0.9636659356776146,0.008300206045602889
1WqLtczgKdbHFHhefOU0y7,Self,6LuN9FCkKOj5PcnpouEgny,Khalid,6KT8x5oqZJl9CcnM66hddo,229960,2019-04-05,53,0.618,0.693,1.0,0.6698464687819856,0.0,0.333,0.44,0.759,0.101,0.439,0.5678569692255335,3,rnb,0.9636659356776146,0.01305075390795922,0.009431011474087323,0.005552092894735767,0.9636659356776146,0.008300206045602889
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,168839,2019-03-29,75,0.726,0.444,8.0,0.6275537359263049,0.0,0.372,0.283,0.143,0.177,0.569,0.8174072633574797,3,rnb,0.9602694944683349,0.011817926766294099,0.022157379319672207,0.0017370180829165138,0.9602694944683349,0.004018181362782138
011GTFfE8rqTRMhz5g8IAW,Repeat,2G7VQ1kVhVfNagytlousgm,Al James,4VvCsIUWUn9vwpPaeDIymm,230000,2020-01-24,69,0.844,0.314,9.0,0.4428249744114636,0.0,0.346,0.434,0.00077,0.0787,0.571,0.4223649666974574,3,rnb,0.9594318072775871,0.005427805628727672,0.025999703207188276,0.0042418224819553985,0.9594318072775871,0.004898861404541208
4S1GTwPVpkSy7CsJIDKPEz,You Deserve Better,4IWBUUAFIplrNtaOHcJPRM,James Arthur,3M1MYH8SYxLaJfBWIAsAdL,207773,2018-06-01,54,0.516,0.56,6.0,0.701494370522006,0.0,0.486,0.0322,0.0,0.15,0.696,0.2941441003451797,3,rnb,0.9581872209376234,0.010336408000838888,0.025817710398823517,0.0008410648465479342,0.9581872209376234,0.004817595816166146
5eqK0tbzUPo2SoeZsov04s,Bank Account,1URnnhqYAYcrqrcwql10ft,21 Savage,4skCiJhVVSKrDOBtoFbsxU,220306,2017-07-06,78,0.884,0.347,8.0,0.6560081883316273,0.0,0.35,0.015,7e-06,0.0871,0.376,0.14875540862462938,3,rnb,0.9572523612779407,0.00454573962552015,0.03720675652689564,0.0006043409764310303,0.9572523612779407,0.0003908015932125324
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,1URnnhqYAYcrqrcwql10ft,21 Savage,4QUNWTw2FsIz722xjUjFJw,220306,2017-09-23,22,0.884,0.347,8.0,0.6560081883316273,0.0,0.35,0.015,7e-06,0.0871,0.376,0.14875540862462938,3,rnb,0.9572523612779407,0.00454573962552015,0.03720675652689564,0.0006043409764310303,0.9572523612779407,0.0003908015932125324
5OxveXfvga2t0se21d96Ow,Bored In The House,5LHRHt1k9lMyONurDHEdrp,Tyga,3DcbbT6kdxVOhiYnsWG06A,174933,2020-03-28,53,0.928,0.372,1.0,0.5673285568065505,1.0,0.321,0.0202,9.6e-06,0.0948,0.732,0.3762944236472361,3,rnb,0.9551469950088515,0.013457763958978596,0.027037118975574297,0.000606607887025305,0.9551469950088515,0.003751514169570202
2E124GmJRnBJuXbTb4cPUB,FEFE (feat. Nicki Minaj & Murda Beatz),7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,0gjZidNFs7O2qqE2Z5elJ3,179404,2018-07-22,2,0.931,0.387,1.0,0.6191606960081882,1.0,0.412,0.088,0.0,0.136,0.376,0.4584569011619427,3,rnb,0.9531926968939382,0.014005067170632329,0.032112612677885025,0.00039716346770223243,0.9531926968939382,0.00029245978984225184
6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),6LuN9FCkKOj5PcnpouEgny,Khalid,36Mq31otog86NGRflpMmkg,254999,2019-08-13,62,0.786,0.428,5.0,0.5829682702149437,0.0,0.31,0.0933,1.1e-06,0.156,0.556,0.2823605911809034,3,rnb,0.9529024181107877,0.018210109225421267,0.02325906005591963,0.0014861759224767267,0.9529024181107877,0.004142236685394665
3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,6lMlX68jJrx67hiCqdiDvW,194839,2019-07-11,69,0.67,0.453,0.0,0.5316274309109518,1.0,0.295,0.252,0.33,0.117,0.68,0.5136187952744422,3,rnb,0.9497193696019075,0.00942865339572421,0.006648366860605001,0.0028495729288518464,0.9497193696019075,0.03135403721291147
5fcM0StdQxMjzulVGhFkHN,8 Out Of 10,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,195720,2018-06-29,0,0.534,0.684,11.0,0.6704605936540429,0.0,0.717,0.164,0.0,0.499,0.338,0.7285113520346153,3,rnb,0.9493426639360191,0.010117320651675843,0.03951405276026536,0.0002545558119618838,0.9493426639360191,0.0007714068400780244
6VnqGxiMNexOe0kRmIsBw4,Ain't Nobody Takin My Baby,1z7b1Pr1rSlvWRzsW3HOrS,Russ,507vscnpu2fPaKmA5nC3pX,189231,2016-12-23,65,0.696,0.57,0.0,0.6209211873080859,1.0,0.557,0.673,3.02e-06,0.098,0.329,0.16066653702173173,3,rnb,0.9485367280506105,0.007284675724703622,0.04190163688870159,0.001866249428049406,0.9485367280506105,0.0004107099079351089
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,3XzSOIE6zGLliuqsVGLmUc,213593,2019-01-23,80,0.837,0.364,8.0,0.5132855680655066,1.0,0.276,0.149,0.0,0.271,0.463,0.4463391511497885,3,rnb,0.9483010835532222,0.023224090355662245,0.020595040194150246,0.002689358254603108,0.9483010835532222,0.005190427642362037
7es56D0QedGMsK39wl2yFX,Happier Than Ever,7zkwepHPyac6tCYl0fL0co,ASTN,6EOyWmHnLJptnyjB8xrYT5,109325,2021-11-09,76,0.667,0.457,6.0,0.7109518935516888,0.0,0.439,0.341,0.0,0.114,0.266,0.28602508629490986,3,rnb,0.9470446181842798,0.007959920345141128,0.04257039218563857,0.0020704711936810377,0.9470446181842798,0.0003545980912593933
4VYEnxm7lmtG5sEEbcmORB,Ok Ok,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,340MjPcVdiQRnMigrPybZA,204629,2021-08-29,1,0.738,0.471,11.0,0.6158444216990787,0.0,0.402,0.319,1.28e-06,0.13,0.283,0.3490811415236521,3,rnb,0.945622555000239,0.019078244240769603,0.03235612216876621,0.0021848978444519423,0.945622555000239,0.0007581807457734104
5jLUKFlEJzOf6b6PCaohFI,I Want You Back,1SrWbIDP84JcSDr0oTBAQw,Matthaios,5aqPbNJP9Kgw3g2DzQFnNz,265247,2019-06-23,53,0.843,0.411,1.0,0.5236438075742067,0.0,0.42,0.675,0.0,0.179,0.515,0.27019422431814866,3,rnb,0.9418862764212558,0.007532797735091269,0.04470286239374513,0.004296696618586606,0.9418862764212558,0.0015813668313209876
1x8pFCRfBnDqckyB6mlZci,Titig,7dxr6AabRWhsfYRyVJlErK,MC Einstein,4tk561oaKN5jhKhu8XuP1W,259114,2019-12-15,64,0.797,0.447,8.0,0.6467963152507676,1.0,0.28,0.146,0.0,0.0877,0.645,0.17298483154261268,3,rnb,0.9403401252781686,0.017258401722086255,0.03544776745332167,0.0021220650701808262,0.9403401252781686,0.004831640476242962
14msK75pk3pA33pzPVNtBF,7 rings,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,03D36t8ODrA8ATvoTStU9P,178640,2019-01-18,1,0.725,0.321,1.0,0.5529580348004093,0.0,0.323,0.578,0.0,0.0884,0.319,0.1191355923963246,3,rnb,0.9398172079177968,0.0013344241184459007,0.04853954737659153,0.009025448379338502,0.9398172079177968,0.0012833722078272412
5LZqOdfYUXunyhHmPqGI6j,Lexi,3lFMRWaEWZlfXdBig97kks,Nik Makino,3AJQxCvbthwcS1zgkjHjA0,229067,2018-08-06,0,0.704,0.481,5.0,0.5098874104401228,1.0,0.372,0.00265,0.0,0.11,0.178,0.148603480966503,3,rnb,0.9397824050643216,0.01880390579558077,0.03585759648045529,0.002207689220338306,0.9397824050643216,0.003348403439304363
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),02kJSzxNuaWGqwubyUba0Z,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,222466,2015-12-04,63,0.634,0.525,0.0,0.6256704196519958,1.0,0.47,0.0705,0.0,0.0729,0.49,0.484545918615392,3,rnb,0.9395782559623088,0.022284959785097105,0.034919195422383226,0.0008806453705464898,0.9395782559623088,0.0023369434596644785
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),02kJSzxNuaWGqwubyUba0Z,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,222466,2015-12-04,63,0.634,0.525,0.0,0.6256704196519958,1.0,0.47,0.0705,0.0,0.0729,0.49,0.484545918615392,3,rnb,0.9395782559623088,0.022284959785097105,0.034919195422383226,0.0008806453705464898,0.9395782559623088,0.0023369434596644785
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),02kJSzxNuaWGqwubyUba0Z,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,222466,2015-12-04,63,0.634,0.525,0.0,0.6256704196519958,1.0,0.47,0.0705,0.0,0.0729,0.49,0.484545918615392,3,rnb,0.9395782559623088,0.022284959785097105,0.034919195422383226,0.0008806453705464898,0.9395782559623088,0.0023369434596644785
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),02kJSzxNuaWGqwubyUba0Z,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,222466,2015-12-04,63,0.634,0.525,0.0,0.6256704196519958,1.0,0.47,0.0705,0.0,0.0729,0.49,0.484545918615392,3,rnb,0.9395782559623088,0.022284959785097105,0.034919195422383226,0.0008806453705464898,0.9395782559623088,0.0023369434596644785
6ZMct78FDodlW1QEWlmVTB,Delubyo,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0K721sVPuc3fvLdkrhWEKP,305085,2020-03-27,0,0.439,0.596,7.0,0.45252814738996927,0.0,0.555,0.912,0.0109,0.1,0.13,0.4400189605717342,3,rnb,0.9390568636418365,0.00041234182372735877,0.054279880597675606,0.004614689007093246,0.9390568636418365,0.0016362249296671843
6ocbgoVGwYJhOv1GgI9NsF,7 rings,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,178626,2019-02-08,83,0.778,0.317,1.0,0.5534493346980552,0.0,0.334,0.592,0.0,0.0881,0.327,0.5439617871554281,3,rnb,0.9375117578414336,0.002369523917575408,0.048439576374706174,0.010303994941128655,0.9375117578414336,0.0013751469251564639
0CijXnAd1xfuuAxFG4gYNx,Gusto Kita Makita,1SrWbIDP84JcSDr0oTBAQw,Matthaios,0wUyof4Ah2xn31PAguAeVb,98666,2021-04-04,51,0.648,0.39,2.0,0.5072262026612077,1.0,0.566,0.638,0.0,0.108,0.913,0.5209356312898049,3,rnb,0.9355807922760003,0.002529211546785004,0.05300047883470082,0.002626389276985579,0.9355807922760003,0.006263128065527778
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",5CiGnKThu5ctn9pBxv7DGa,benny blanco,2IUVG5x1G7l0TW1LA61Eyy,158027,2019-02-28,65,0.541,0.468,10.0,0.8274718526100306,0.0,0.362,0.404,3.65e-06,0.358,0.69,0.2718168117069377,3,rnb,0.9351108416012535,0.008402266894904942,0.04779055097411444,0.004615705463177726,0.9351108416012535,0.004080635066549306
0Xq3TsWq8bCm7myxpBm0rh,Switch It Up,042sjIstxjQz7xhDkEayIE,Lavaado,2HNnGsxPO7XI9X3b9TfDY5,123428,2018-07-20,41,0.939,0.463,11.0,0.6181371545547594,0.0,0.421,0.0723,0.0,0.0826,0.642,0.5257486994992464,3,rnb,0.9348333437028146,0.03042975350940012,0.03349111942307764,0.0003133981672368017,0.9348333437028146,0.0009323851974712526
3o2i5lJIHshmbL62vSzVMv,Nararahuyo,1SrWbIDP84JcSDr0oTBAQw,Matthaios,0rwZF21j5rI8VUpaYa9h9d,156923,2020-10-07,44,0.524,0.331,4.0,0.5283930399181167,1.0,0.326,0.622,0.0,0.141,0.407,0.22080558121444893,3,rnb,0.9341177010518774,0.0006195945579777715,0.04548803286465024,0.01429360556350563,0.9341177010518774,0.00548106596198945
37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),3TVXtAsR1Inumwj472S9r4,Drake,3SpBlxme9WbeQdI9kx7KAV,221979,2021-09-03,80,0.767,0.438,7.0,0.6355783009211872,0.0,0.29,0.181,0.0,0.142,0.381,0.2214315231659293,3,rnb,0.9306689211181808,0.023282109064460106,0.03992369658960565,0.003587332010829723,0.9306689211181808,0.002537941216923939
3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,1RyvyyTE3xzB2ZywiAwp0i,Future,4YtTX4GPvBvewbJvBfXCS2,204600,2017-08-04,50,0.833,0.434,2.0,0.6327533265097236,1.0,0.431,0.0102,0.0219,0.165,0.281,0.6048179298945014,3,rnb,0.9296174334617101,0.02153719686449589,0.04771027170745766,0.0006018162647743326,0.9296174334617101,0.0005332817015617265
4txc3txsIt81diMzGhrVPS,wish you were gay,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0l89FgpjfprAbdXegY4Xn3,221543,2019-03-04,0,0.853,0.351,7.0,0.5753121801432957,1.0,0.241,0.39,9.38e-06,0.752,0.282,0.41014390587777727,3,rnb,0.9264254706805134,0.03427279541719181,0.028427359724939493,0.00790141867416178,0.9264254706805134,0.00297295550319336
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,221543,2019-03-29,77,0.853,0.351,7.0,0.5753121801432957,1.0,0.241,0.39,9.38e-06,0.752,0.282,0.41014390587777727,3,rnb,0.9264254706805134,0.03427279541719181,0.028427359724939493,0.00790141867416178,0.9264254706805134,0.00297295550319336
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,4i3rAwPw7Ln2YrKDusaWyT,245425,2019-11-13,86,0.704,0.225,6.0,0.40106448311156595,0.0,0.0994,0.902,0.657,0.106,0.243,0.4221644221887306,3,rnb,0.9228098460298351,0.000900641334389176,0.029156658989702974,0.03915710660836496,0.9228098460298351,0.007975747037707795
4s7QLoImIwmPi9L6dq1nVW,TSU,3TVXtAsR1Inumwj472S9r4,Drake,3SpBlxme9WbeQdI9kx7KAV,308755,2021-09-03,73,0.568,0.56,9.0,0.6219447287615147,1.0,0.42,0.228,3.05e-06,0.39,0.246,0.48301448782147893,3,rnb,0.9224495856743558,0.037109165095320897,0.0338751074885725,0.0027185160144784773,0.9224495856743558,0.00384762572727219
2gxqozTaq2NYylvS8jd57G,Into It,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,175653,2018-01-12,54,0.569,0.649,11.0,0.6581371545547594,1.0,0.482,0.451,0.0,0.128,0.441,0.3538820555204434,3,rnb,0.9223496298031412,0.031585042974236144,0.03982436506605355,0.0029195913687981695,0.9223496298031412,0.0033213707877712594
4SPu0Ql902hTVXkBoNIYtq,NASA,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,6sUzNE1SPNLBXBCZs3PIAO,182000,2018-02-07,52,0.737,0.461,6.0,0.7108700102354144,1.0,0.293,0.447,0.0,0.268,0.481,0.14868856045505374,3,rnb,0.9210773263280131,0.017736351005487438,0.05196309727192512,0.006825291220259788,0.9210773263280131,0.0023979341743146096
1iV24xOkfxyD2Jb0NCC1Fj,"Come with Me (feat. Bosx1ne, Flow-G, King Badger & Jroa)",2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,5eMwpHWNJ5j92ouBflLaaa,340606,2017-04-13,51,0.555,0.448,0.0,0.6189150460593653,1.0,0.363,0.527,3.65e-05,0.0497,0.749,0.09248748116097044,3,rnb,0.9197599189742957,0.003321943390029688,0.05608076152641658,0.009018706419272573,0.9197599189742957,0.011818669689985531
3wFLWP0FcIqHK1wb1CPthQ,fake smile,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,208880,2019-02-08,65,0.45,0.619,9.0,0.6893756397134083,1.0,0.372,0.329,0.0,0.319,0.427,0.19909815742136228,3,rnb,0.9196270516610238,0.023168760011781645,0.036131966562095746,0.0069443598261402575,0.9196270516610238,0.014127861938958722
6gGpF8V8miC4O0GZUqSZ9a,Intro : The Invitation,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,4LGYBcRsteiXjcPD4QQvxv,130882,2021-04-26,52,0.283,0.806,9.0,0.7464892528147389,0.0,0.0555,0.00442,0.243,0.283,0.261,0.10399752054061939,4,rock,0.9188439810813105,0.008812057423585276,0.008621171161231777,0.04416067853339918,0.019562111800473393,0.9188439810813105
38GBNKZUhfBkk3oNlWzRYd,NDA,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0JGOiO34nwfUdDrD612dOp,195776,2021-07-30,77,0.765,0.373,8.0,0.5866530194472875,1.0,0.0713,0.341,0.525,0.112,0.554,0.20952647187515194,3,rnb,0.9184480717857216,0.004294935604269931,0.010985258514894253,0.019945026200899867,0.9184480717857216,0.04632670789421456
6uqyE384HDSsuwpoF4mjrL,NDA,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,6pFgyYC8zPwVPPS4cbJO29,195776,2021-07-09,1,0.765,0.373,8.0,0.5868986693961105,1.0,0.0713,0.329,0.541,0.112,0.59,0.2095203947688269,3,rnb,0.9172682474672579,0.004121227774211512,0.010526216375565884,0.018410520020256914,0.9172682474672579,0.04967378836270762
