,album_id,album_name,release_date_x,artist_name_x,track_id,track_name,artist_name_y,release_date_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
135,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,2Q0cvfyXDEnTZBlXKBACfM,You'Re the Love Of My Life,Sarah Geronimo,2008-09-09,0.503,0.515,9,-6.088,0,0.0282,0.458,0.0,0.194,0.237,127.92,audio_features,2Q0cvfyXDEnTZBlXKBACfM,spotify:track:2Q0cvfyXDEnTZBlXKBACfM,https://api.spotify.com/v1/tracks/2Q0cvfyXDEnTZBlXKBACfM,https://api.spotify.com/v1/audio-analysis/2Q0cvfyXDEnTZBlXKBACfM,235227,4
136,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,5K3NyLPEJMRX5xOueBocCo,Dahil Minahal Mo Ako,Sarah Geronimo,2008-09-09,0.535,0.552,10,-6.18,0,0.0278,0.596,0.0,0.342,0.211,134.997,audio_features,5K3NyLPEJMRX5xOueBocCo,spotify:track:5K3NyLPEJMRX5xOueBocCo,https://api.spotify.com/v1/tracks/5K3NyLPEJMRX5xOueBocCo,https://api.spotify.com/v1/audio-analysis/5K3NyLPEJMRX5xOueBocCo,251587,4
137,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,4AtfGMVH73f56Lm22P1O1z,Where Only Angels Fly,Sarah Geronimo,2008-09-09,0.466,0.473,6,-6.997,0,0.0281,0.0563,0.0,0.0898,0.0879,127.847,audio_features,4AtfGMVH73f56Lm22P1O1z,spotify:track:4AtfGMVH73f56Lm22P1O1z,https://api.spotify.com/v1/tracks/4AtfGMVH73f56Lm22P1O1z,https://api.spotify.com/v1/audio-analysis/4AtfGMVH73f56Lm22P1O1z,239880,4
138,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,4PtP2zUjVL9pRsW8kgfTUd,Silence,Sarah Geronimo,2008-09-09,0.829,0.637,7,-6.384,1,0.0408,0.183,1.7e-05,0.101,0.439,109.981,audio_features,4PtP2zUjVL9pRsW8kgfTUd,spotify:track:4PtP2zUjVL9pRsW8kgfTUd,https://api.spotify.com/v1/tracks/4PtP2zUjVL9pRsW8kgfTUd,https://api.spotify.com/v1/audio-analysis/4PtP2zUjVL9pRsW8kgfTUd,181613,4
139,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,0sFh5Xdg7y9ErU8Wnp9GVS,One Little Kiss,Sarah Geronimo,2008-09-09,0.527,0.514,3,-7.12,1,0.0275,0.125,0.0,0.12,0.339,126.767,audio_features,0sFh5Xdg7y9ErU8Wnp9GVS,spotify:track:0sFh5Xdg7y9ErU8Wnp9GVS,https://api.spotify.com/v1/tracks/0sFh5Xdg7y9ErU8Wnp9GVS,https://api.spotify.com/v1/audio-analysis/0sFh5Xdg7y9ErU8Wnp9GVS,241640,4
140,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,4dsYiQzppUNsc8v5uQqhWp,I Belong to You,Sarah Geronimo,2008-09-09,0.362,0.504,7,-6.65,1,0.0299,0.444,0.0,0.155,0.184,103.838,audio_features,4dsYiQzppUNsc8v5uQqhWp,spotify:track:4dsYiQzppUNsc8v5uQqhWp,https://api.spotify.com/v1/tracks/4dsYiQzppUNsc8v5uQqhWp,https://api.spotify.com/v1/audio-analysis/4dsYiQzppUNsc8v5uQqhWp,213747,4
141,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,5SfHs33Hsiofl7n3k0kPm0,Just Me,Sarah Geronimo,2008-09-09,0.563,0.678,2,-6.689,1,0.274,0.223,0.0,0.445,0.639,137.04,audio_features,5SfHs33Hsiofl7n3k0kPm0,spotify:track:5SfHs33Hsiofl7n3k0kPm0,https://api.spotify.com/v1/tracks/5SfHs33Hsiofl7n3k0kPm0,https://api.spotify.com/v1/audio-analysis/5SfHs33Hsiofl7n3k0kPm0,220920,4
142,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,5hkDR1CBcc5hEFAAur4vsX,Look Inside Ourselves,Sarah Geronimo,2008-09-09,0.539,0.668,4,-5.513,0,0.027,0.14,0.0,0.076,0.251,141.983,audio_features,5hkDR1CBcc5hEFAAur4vsX,spotify:track:5hkDR1CBcc5hEFAAur4vsX,https://api.spotify.com/v1/tracks/5hkDR1CBcc5hEFAAur4vsX,https://api.spotify.com/v1/audio-analysis/5hkDR1CBcc5hEFAAur4vsX,257253,4
143,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,0jehWyg1S0kdZlV4GqSA6z,Kahit Mahal Mo Ay Iba,Sarah Geronimo,2008-09-09,0.572,0.685,10,-6.529,1,0.0258,0.0499,0.0,0.36,0.468,82.01,audio_features,0jehWyg1S0kdZlV4GqSA6z,spotify:track:0jehWyg1S0kdZlV4GqSA6z,https://api.spotify.com/v1/tracks/0jehWyg1S0kdZlV4GqSA6z,https://api.spotify.com/v1/audio-analysis/0jehWyg1S0kdZlV4GqSA6z,225893,4
144,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,0LeRdKJxAsEJINskRrbMG4,Played,Sarah Geronimo,2008-09-09,0.771,0.793,2,-6.735,1,0.0464,0.139,2.8e-06,0.432,0.702,101.985,audio_features,0LeRdKJxAsEJINskRrbMG4,spotify:track:0LeRdKJxAsEJINskRrbMG4,https://api.spotify.com/v1/tracks/0LeRdKJxAsEJINskRrbMG4,https://api.spotify.com/v1/audio-analysis/0LeRdKJxAsEJINskRrbMG4,208440,4
145,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,2vTA8OVvO99coqESxdtdXk,Sweet Memories,Sarah Geronimo,2008-09-09,0.596,0.498,5,-7.229,0,0.0254,0.0799,0.0,0.0621,0.249,114.065,audio_features,2vTA8OVvO99coqESxdtdXk,spotify:track:2vTA8OVvO99coqESxdtdXk,https://api.spotify.com/v1/tracks/2vTA8OVvO99coqESxdtdXk,https://api.spotify.com/v1/audio-analysis/2vTA8OVvO99coqESxdtdXk,241840,3
146,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,2NKrnsYVJQRa0M5PwUALke,I Am Falling,Sarah Geronimo,2008-09-09,0.594,0.669,7,-5.704,1,0.0279,0.266,0.0,0.0727,0.19,132.003,audio_features,2NKrnsYVJQRa0M5PwUALke,spotify:track:2NKrnsYVJQRa0M5PwUALke,https://api.spotify.com/v1/tracks/2NKrnsYVJQRa0M5PwUALke,https://api.spotify.com/v1/audio-analysis/2NKrnsYVJQRa0M5PwUALke,249453,4
147,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,3DfsrKygpcoLbpGs8H7o0X,What Have You Done to My Heart,Sarah Geronimo,2008-09-09,0.596,0.659,10,-6.693,0,0.0282,0.13,0.0,0.158,0.422,101.782,audio_features,3DfsrKygpcoLbpGs8H7o0X,spotify:track:3DfsrKygpcoLbpGs8H7o0X,https://api.spotify.com/v1/tracks/3DfsrKygpcoLbpGs8H7o0X,https://api.spotify.com/v1/audio-analysis/3DfsrKygpcoLbpGs8H7o0X,229733,4
148,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,4NvTVSu5vfEACXA1Wf6CC5,Remind Me to Forget You,Sarah Geronimo,2008-09-09,0.447,0.639,4,-6.559,0,0.0494,0.151,0.0,0.329,0.483,165.908,audio_features,4NvTVSu5vfEACXA1Wf6CC5,spotify:track:4NvTVSu5vfEACXA1Wf6CC5,https://api.spotify.com/v1/tracks/4NvTVSu5vfEACXA1Wf6CC5,https://api.spotify.com/v1/audio-analysis/4NvTVSu5vfEACXA1Wf6CC5,239373,4
149,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,60BfEyvTnbFTaiTfRQb0Oq,Movie Love,Sarah Geronimo,2008-09-09,0.475,0.743,5,-5.468,0,0.0674,0.0354,0.0,0.126,0.386,205.817,audio_features,60BfEyvTnbFTaiTfRQb0Oq,spotify:track:60BfEyvTnbFTaiTfRQb0Oq,https://api.spotify.com/v1/tracks/60BfEyvTnbFTaiTfRQb0Oq,https://api.spotify.com/v1/audio-analysis/60BfEyvTnbFTaiTfRQb0Oq,256187,4
150,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,43nCvwJexifaALAaVWRrKI,I'll Be There,Sarah Geronimo featuring: Howie Dorough,2008-04-01,0.646,0.849,1,-4.595,1,0.0276,0.0326,0.0,0.356,0.882,99.019,audio_features,43nCvwJexifaALAaVWRrKI,spotify:track:43nCvwJexifaALAaVWRrKI,https://api.spotify.com/v1/tracks/43nCvwJexifaALAaVWRrKI,https://api.spotify.com/v1/audio-analysis/43nCvwJexifaALAaVWRrKI,232253,4
151,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,6q5W2lHSdbe3tpyVSQjSgA,You're the Love of My Life,Sarah Geronimo,2008-04-01,0.469,0.528,9,-6.093,0,0.0294,0.486,0.0,0.209,0.223,127.785,audio_features,6q5W2lHSdbe3tpyVSQjSgA,spotify:track:6q5W2lHSdbe3tpyVSQjSgA,https://api.spotify.com/v1/tracks/6q5W2lHSdbe3tpyVSQjSgA,https://api.spotify.com/v1/audio-analysis/6q5W2lHSdbe3tpyVSQjSgA,235227,4
152,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,6nVvk6lM6omUUwHapjn6yg,Dahil Minahal Mo Ako,Sarah Geronimo,2008-04-01,0.512,0.548,10,-6.231,0,0.0278,0.6,0.0,0.299,0.217,134.946,audio_features,6nVvk6lM6omUUwHapjn6yg,spotify:track:6nVvk6lM6omUUwHapjn6yg,https://api.spotify.com/v1/tracks/6nVvk6lM6omUUwHapjn6yg,https://api.spotify.com/v1/audio-analysis/6nVvk6lM6omUUwHapjn6yg,251587,4
153,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,5u2aSFIQKC6DIeHKwqqfPi,Where Only Angels Fly,Sarah Geronimo,2008-04-01,0.47,0.471,6,-6.98,0,0.0283,0.0544,0.0,0.1,0.0944,127.898,audio_features,5u2aSFIQKC6DIeHKwqqfPi,spotify:track:5u2aSFIQKC6DIeHKwqqfPi,https://api.spotify.com/v1/tracks/5u2aSFIQKC6DIeHKwqqfPi,https://api.spotify.com/v1/audio-analysis/5u2aSFIQKC6DIeHKwqqfPi,239867,4
154,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,3ry8wn6DD5WmQbvjSsEeLH,Silence,Sarah Geronimo,2008-04-01,0.823,0.641,7,-6.385,1,0.0417,0.179,1.45e-05,0.0988,0.4,109.972,audio_features,3ry8wn6DD5WmQbvjSsEeLH,spotify:track:3ry8wn6DD5WmQbvjSsEeLH,https://api.spotify.com/v1/tracks/3ry8wn6DD5WmQbvjSsEeLH,https://api.spotify.com/v1/audio-analysis/3ry8wn6DD5WmQbvjSsEeLH,181600,4
155,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,2JAWEY4ZhUeRb9XSIOJEzl,One Little Kiss,Sarah Geronimo,2008-04-01,0.534,0.53,3,-7.182,1,0.0281,0.118,0.0,0.129,0.362,126.827,audio_features,2JAWEY4ZhUeRb9XSIOJEzl,spotify:track:2JAWEY4ZhUeRb9XSIOJEzl,https://api.spotify.com/v1/tracks/2JAWEY4ZhUeRb9XSIOJEzl,https://api.spotify.com/v1/audio-analysis/2JAWEY4ZhUeRb9XSIOJEzl,241627,4
156,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,6ZqNVj95NUvTsx4bLDgQOr,I Belong to You,Sarah Geronimo,2008-04-01,0.564,0.498,9,-6.711,0,0.0258,0.431,0.0,0.146,0.2,103.859,audio_features,6ZqNVj95NUvTsx4bLDgQOr,spotify:track:6ZqNVj95NUvTsx4bLDgQOr,https://api.spotify.com/v1/tracks/6ZqNVj95NUvTsx4bLDgQOr,https://api.spotify.com/v1/audio-analysis/6ZqNVj95NUvTsx4bLDgQOr,213733,4
157,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,2IHBHNOtlytpsHijHCJN3z,Just Me,Sarah Geronimo,2008-04-01,0.558,0.683,2,-6.665,1,0.293,0.22,0.0,0.439,0.691,134.645,audio_features,2IHBHNOtlytpsHijHCJN3z,spotify:track:2IHBHNOtlytpsHijHCJN3z,https://api.spotify.com/v1/tracks/2IHBHNOtlytpsHijHCJN3z,https://api.spotify.com/v1/audio-analysis/2IHBHNOtlytpsHijHCJN3z,220920,4
158,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,5mdCtgGn9RVXoqYn2t48E4,Look Inside Ourselves,Sarah Geronimo,2008-04-01,0.528,0.666,4,-5.536,0,0.028,0.131,0.0,0.075,0.239,141.996,audio_features,5mdCtgGn9RVXoqYn2t48E4,spotify:track:5mdCtgGn9RVXoqYn2t48E4,https://api.spotify.com/v1/tracks/5mdCtgGn9RVXoqYn2t48E4,https://api.spotify.com/v1/audio-analysis/5mdCtgGn9RVXoqYn2t48E4,257253,4
159,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,1swlnLjbIZFMWNEb6TIP3R,Kahit Mahal Mo Ay Iba,Sarah Geronimo,2008-04-01,0.539,0.669,10,-6.51,1,0.0268,0.0445,0.0,0.351,0.453,81.979,audio_features,1swlnLjbIZFMWNEb6TIP3R,spotify:track:1swlnLjbIZFMWNEb6TIP3R,https://api.spotify.com/v1/tracks/1swlnLjbIZFMWNEb6TIP3R,https://api.spotify.com/v1/audio-analysis/1swlnLjbIZFMWNEb6TIP3R,225880,4
160,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,1cQCfeoZWlSZOXfj1f1zpc,Played,Sarah Geronimo,2008-04-01,0.777,0.784,11,-6.726,0,0.0454,0.135,1.17e-06,0.476,0.681,101.998,audio_features,1cQCfeoZWlSZOXfj1f1zpc,spotify:track:1cQCfeoZWlSZOXfj1f1zpc,https://api.spotify.com/v1/tracks/1cQCfeoZWlSZOXfj1f1zpc,https://api.spotify.com/v1/audio-analysis/1cQCfeoZWlSZOXfj1f1zpc,208453,4
161,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,1wJjm9eyRZ5sfg7MpAygEq,Sweet Memories,Sarah Geronimo,2008-04-01,0.599,0.498,5,-7.214,0,0.0252,0.0824,0.0,0.0662,0.256,114.063,audio_features,1wJjm9eyRZ5sfg7MpAygEq,spotify:track:1wJjm9eyRZ5sfg7MpAygEq,https://api.spotify.com/v1/tracks/1wJjm9eyRZ5sfg7MpAygEq,https://api.spotify.com/v1/audio-analysis/1wJjm9eyRZ5sfg7MpAygEq,241853,3
162,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,1fwXSFjPSE5iEZLaJbLul7,I Am Falling,Sarah Geronimo,2008-04-01,0.593,0.669,7,-5.683,1,0.0284,0.24,0.0,0.0728,0.207,132.004,audio_features,1fwXSFjPSE5iEZLaJbLul7,spotify:track:1fwXSFjPSE5iEZLaJbLul7,https://api.spotify.com/v1/tracks/1fwXSFjPSE5iEZLaJbLul7,https://api.spotify.com/v1/audio-analysis/1fwXSFjPSE5iEZLaJbLul7,249440,4
163,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,3kTdAEL0sFmcW7dPS3THwx,What Have You Done to My Heart,Sarah Geronimo,2008-04-01,0.386,0.661,10,-6.658,0,0.0374,0.112,0.0,0.202,0.437,203.278,audio_features,3kTdAEL0sFmcW7dPS3THwx,spotify:track:3kTdAEL0sFmcW7dPS3THwx,https://api.spotify.com/v1/tracks/3kTdAEL0sFmcW7dPS3THwx,https://api.spotify.com/v1/audio-analysis/3kTdAEL0sFmcW7dPS3THwx,229720,4
164,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,5y75S9m7JPpj4AggfIEWiX,Remind Me to Forgot You,Sarah Geronimo,2008-04-01,0.327,0.633,7,-6.573,1,0.0516,0.144,0.0,0.306,0.49,165.986,audio_features,5y75S9m7JPpj4AggfIEWiX,spotify:track:5y75S9m7JPpj4AggfIEWiX,https://api.spotify.com/v1/tracks/5y75S9m7JPpj4AggfIEWiX,https://api.spotify.com/v1/audio-analysis/5y75S9m7JPpj4AggfIEWiX,239360,4
165,54G0rnujSsSIzMyXHvwPTJ,Just Me,2008-04-01,Sarah Geronimo,5Pwzi296zZlkU78aFPKylZ,Movie Love,Sarah Geronimo,2008-04-01,0.482,0.739,5,-5.434,0,0.0634,0.0332,0.0,0.122,0.378,205.76,audio_features,5Pwzi296zZlkU78aFPKylZ,spotify:track:5Pwzi296zZlkU78aFPKylZ,https://api.spotify.com/v1/tracks/5Pwzi296zZlkU78aFPKylZ,https://api.spotify.com/v1/audio-analysis/5Pwzi296zZlkU78aFPKylZ,256173,4
166,7HaFpq6ecUdsB0Bae7l2w4,Taking Flight,2007-07-27,Sarah Geronimo,1cnsLS8S22Q2xLO4F5VzuE,Ikaw,Sarah Geronimo,2007-07-27,0.629,0.52,0,-7.661,1,0.0268,0.0096,0.0,0.0822,0.371,107.991,audio_features,1cnsLS8S22Q2xLO4F5VzuE,spotify:track:1cnsLS8S22Q2xLO4F5VzuE,https://api.spotify.com/v1/tracks/1cnsLS8S22Q2xLO4F5VzuE,https://api.spotify.com/v1/audio-analysis/1cnsLS8S22Q2xLO4F5VzuE,295427,4
167,7HaFpq6ecUdsB0Bae7l2w4,Taking Flight,2007-07-27,Sarah Geronimo,2Oi1LI6thVKS0vPetXD5wo,I'M Sorry,Sarah Geronimo,2007-07-27,0.495,0.421,11,-6.834,0,0.0363,0.394,0.0,0.0963,0.0704,133.686,audio_features,2Oi1LI6thVKS0vPetXD5wo,spotify:track:2Oi1LI6thVKS0vPetXD5wo,https://api.spotify.com/v1/tracks/2Oi1LI6thVKS0vPetXD5wo,https://api.spotify.com/v1/audio-analysis/2Oi1LI6thVKS0vPetXD5wo,278613,4
168,7HaFpq6ecUdsB0Bae7l2w4,Taking Flight,2007-07-27,Sarah Geronimo,6oXdZNSygB4EsK6tNKNUfp,Time to Let Go,Sarah Geronimo,2007-07-27,0.428,0.398,11,-7.25,1,0.0322,0.606,0.0,0.0829,0.0697,129.607,audio_features,6oXdZNSygB4EsK6tNKNUfp,spotify:track:6oXdZNSygB4EsK6tNKNUfp,https://api.spotify.com/v1/tracks/6oXdZNSygB4EsK6tNKNUfp,https://api.spotify.com/v1/audio-analysis/6oXdZNSygB4EsK6tNKNUfp,277867,4
169,7HaFpq6ecUdsB0Bae7l2w4,Taking Flight,2007-07-27,Sarah Geronimo,0a9RrymQMt5OdMNvjXtPE0,Miss,Sarah Geronimo,2007-07-27,0.628,0.865,0,-3.825,1,0.0555,0.257,0.0,0.147,0.411,126.075,audio_features,0a9RrymQMt5OdMNvjXtPE0,spotify:track:0a9RrymQMt5OdMNvjXtPE0,https://api.spotify.com/v1/tracks/0a9RrymQMt5OdMNvjXtPE0,https://api.spotify.com/v1/audio-analysis/0a9RrymQMt5OdMNvjXtPE0,220920,4
170,7HaFpq6ecUdsB0Bae7l2w4,Taking Flight,2007-07-27,Sarah Geronimo,2wCqs67m7QK67jjjpxEY6V,I'Ll Be Here,Sarah Geronimo,2007-07-27,0.405,0.44,4,-5.31,0,0.0307,0.625,0.0,0.31,0.207,136.506,audio_features,2wCqs67m7QK67jjjpxEY6V,spotify:track:2wCqs67m7QK67jjjpxEY6V,https://api.spotify.com/v1/tracks/2wCqs67m7QK67jjjpxEY6V,https://api.spotify.com/v1/audio-analysis/2wCqs67m7QK67jjjpxEY6V,200533,4
171,7HaFpq6ecUdsB0Bae7l2w4,Taking Flight,2007-07-27,Sarah Geronimo,7Ir6IwVrC8O1l3zd9ldZlH,Mr. Deadma,Sarah Geronimo,2007-07-27,0.712,0.787,1,-4.289,1,0.0285,0.0329,0.0,0.152,0.5,119.985,audio_features,7Ir6IwVrC8O1l3zd9ldZlH,spotify:track:7Ir6IwVrC8O1l3zd9ldZlH,https://api.spotify.com/v1/tracks/7Ir6IwVrC8O1l3zd9ldZlH,https://api.spotify.com/v1/audio-analysis/7Ir6IwVrC8O1l3zd9ldZlH,201760,4
172,7HaFpq6ecUdsB0Bae7l2w4,Taking Flight,2007-07-27,Sarah Geronimo,18MQ0ZqvvZPlWPKy8QTqf3,Kahit Na,Sarah Geronimo,2007-07-27,0.454,0.535,10,-5.992,1,0.0278,0.693,0.0,0.14,0.0657,123.925,audio_features,18MQ0ZqvvZPlWPKy8QTqf3,spotify:track:18MQ0ZqvvZPlWPKy8QTqf3,https://api.spotify.com/v1/tracks/18MQ0ZqvvZPlWPKy8QTqf3,https://api.spotify.com/v1/audio-analysis/18MQ0ZqvvZPlWPKy8QTqf3,239347,4
173,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,6ny1KOjY9Z6o7lwDLClMJV,I Still Believe in Loving You,Sarah Geronimo,2006-07-20,0.473,0.454,3,-7.011,1,0.0284,0.76,0.0,0.113,0.172,123.647,audio_features,6ny1KOjY9Z6o7lwDLClMJV,spotify:track:6ny1KOjY9Z6o7lwDLClMJV,https://api.spotify.com/v1/tracks/6ny1KOjY9Z6o7lwDLClMJV,https://api.spotify.com/v1/audio-analysis/6ny1KOjY9Z6o7lwDLClMJV,272813,4
174,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,0AX6euf2sGm0TdDL9bB6dD,Iingatan KO - Ang Pag-Ibig Mo,Sarah Geronimo,2006-07-20,0.748,0.862,5,-5.392,1,0.0282,0.201,0.0,0.287,0.866,106.033,audio_features,0AX6euf2sGm0TdDL9bB6dD,spotify:track:0AX6euf2sGm0TdDL9bB6dD,https://api.spotify.com/v1/tracks/0AX6euf2sGm0TdDL9bB6dD,https://api.spotify.com/v1/audio-analysis/0AX6euf2sGm0TdDL9bB6dD,232253,4
175,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,2AHTWVwDkciS8vCDfjdX3B,You Mean the World to Me,Sarah Geronimo,2006-07-20,0.723,0.813,11,-3.141,0,0.0333,0.178,0.0,0.246,0.895,116.025,audio_features,2AHTWVwDkciS8vCDfjdX3B,spotify:track:2AHTWVwDkciS8vCDfjdX3B,https://api.spotify.com/v1/tracks/2AHTWVwDkciS8vCDfjdX3B,https://api.spotify.com/v1/audio-analysis/2AHTWVwDkciS8vCDfjdX3B,227453,4
176,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,7mX3A0PLSstYIjUKIa0MFt,Carry My Love - Amor Cobarde,Sarah Geronimo,2006-07-20,0.608,0.714,10,-3.627,1,0.03,0.321,0.0,0.598,0.427,117.765,audio_features,7mX3A0PLSstYIjUKIa0MFt,spotify:track:7mX3A0PLSstYIjUKIa0MFt,https://api.spotify.com/v1/tracks/7mX3A0PLSstYIjUKIa0MFt,https://api.spotify.com/v1/audio-analysis/7mX3A0PLSstYIjUKIa0MFt,243107,4
177,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,5f8HaVjrH5HDWZEz0iW0NJ,After Love,Sarah Geronimo,2006-07-20,0.804,0.72,11,-5.115,0,0.0313,0.0623,0.0,0.241,0.958,107.994,audio_features,5f8HaVjrH5HDWZEz0iW0NJ,spotify:track:5f8HaVjrH5HDWZEz0iW0NJ,https://api.spotify.com/v1/tracks/5f8HaVjrH5HDWZEz0iW0NJ,https://api.spotify.com/v1/audio-analysis/5f8HaVjrH5HDWZEz0iW0NJ,237813,4
178,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,3f6haEVWZyCWUW05EAZR2S,Baby Blue,Sarah Geronimo,2006-07-20,0.681,0.812,3,-3.683,1,0.0284,0.488,0.0,0.0702,0.525,123.977,audio_features,3f6haEVWZyCWUW05EAZR2S,spotify:track:3f6haEVWZyCWUW05EAZR2S,https://api.spotify.com/v1/tracks/3f6haEVWZyCWUW05EAZR2S,https://api.spotify.com/v1/audio-analysis/3f6haEVWZyCWUW05EAZR2S,237093,4
179,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,3gBj9qkcn5cMFWEAAFykjZ,Ala Ala Mo,Sarah Geronimo,2006-07-20,0.531,0.476,0,-7.352,1,0.0277,0.563,0.0,0.111,0.324,71.989,audio_features,3gBj9qkcn5cMFWEAAFykjZ,spotify:track:3gBj9qkcn5cMFWEAAFykjZ,https://api.spotify.com/v1/tracks/3gBj9qkcn5cMFWEAAFykjZ,https://api.spotify.com/v1/audio-analysis/3gBj9qkcn5cMFWEAAFykjZ,214400,4
180,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,6WgmVSFNZB8Fssei69GMhD,And I'm in Love Again,Sarah Geronimo,2006-07-20,0.636,0.832,5,-4.301,1,0.0621,0.0265,0.0,0.282,0.486,98.96,audio_features,6WgmVSFNZB8Fssei69GMhD,spotify:track:6WgmVSFNZB8Fssei69GMhD,https://api.spotify.com/v1/tracks/6WgmVSFNZB8Fssei69GMhD,https://api.spotify.com/v1/audio-analysis/6WgmVSFNZB8Fssei69GMhD,217773,4
181,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,2E8ZuHAfcR1owcHKokcvEV,Kaibigan,Sarah Geronimo,2006-07-20,0.561,0.562,3,-5.926,1,0.0276,0.547,0.0,0.143,0.554,144.019,audio_features,2E8ZuHAfcR1owcHKokcvEV,spotify:track:2E8ZuHAfcR1owcHKokcvEV,https://api.spotify.com/v1/tracks/2E8ZuHAfcR1owcHKokcvEV,https://api.spotify.com/v1/audio-analysis/2E8ZuHAfcR1owcHKokcvEV,224960,4
182,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,6mvHVCYCqggLHpIw7RWrgI,Don't You Worry,Sarah Geronimo,2006-07-20,0.791,0.902,0,-3.494,1,0.0422,0.0531,1.01e-06,0.266,0.861,109.998,audio_features,6mvHVCYCqggLHpIw7RWrgI,spotify:track:6mvHVCYCqggLHpIw7RWrgI,https://api.spotify.com/v1/tracks/6mvHVCYCqggLHpIw7RWrgI,https://api.spotify.com/v1/audio-analysis/6mvHVCYCqggLHpIw7RWrgI,185427,4
183,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,6xRSXRHvAku6K8TmeFAsbs,Magliliwanag Rin...muli,Sarah Geronimo,2006-07-20,0.501,0.578,3,-5.144,1,0.028,0.694,0.0,0.171,0.323,134.262,audio_features,6xRSXRHvAku6K8TmeFAsbs,spotify:track:6xRSXRHvAku6K8TmeFAsbs,https://api.spotify.com/v1/tracks/6xRSXRHvAku6K8TmeFAsbs,https://api.spotify.com/v1/audio-analysis/6xRSXRHvAku6K8TmeFAsbs,210413,4
